# 936
 -8.136377335E+000 1.032880116E+001
 -8.361840248E+000 1.037465763E+001
 -8.361923218E+000 1.016266155E+001
 6.747919083E+000 3.728389978E+000
 6.412347794E+000 3.795844316E+000
 6.412143707E+000 3.495729208E+000
 7.919214725E+000 -9.434370995E+000
 8.203829765E+000 -9.456727028E+000
 8.203829765E+000 -9.173024178E+000
 -1.039159775E+001 1.059490013E+001
 -1.063428974E+001 1.059787750E+001
 -1.063428974E+001 1.034780502E+001
 -1.063428974E+001 -1.898845315E+000
 -1.063428974E+001 -2.402122736E+000
 -1.013736820E+001 -2.413565159E+000
 8.203829765E+000 3.168357611E+000
 8.203829765E+000 3.543272495E+000
 7.817301750E+000 3.575271606E+000
 5.662950039E+000 -2.684172392E+000
 5.662482262E+000 -2.615631819E+000
 5.597583294E+000 -2.610412598E+000
 5.662963867E+000 -4.686179161E+000
 5.662482262E+000 -4.615632057E+000
 5.597698212E+000 -4.610422134E+000
 5.662926674E+000 -6.806861162E-001
 5.662482262E+000 -6.156319380E-001
 5.598331928E+000 -6.104729772E-001
 5.601556778E+000 -2.031267166E+000
 5.672092438E+000 -2.023436069E+000
 5.671649456E+000 -1.958569765E+000
 5.611700058E+000 -6.030141354E+000
 5.672092438E+000 -6.023436069E+000
 5.671675682E+000 -5.962386131E+000
 5.608696938E+000 -4.030474663E+000
 5.672092438E+000 -4.023436069E+000
 5.671657085E+000 -3.959634781E+000
 -9.000157356E+000 1.048145676E+001
 -9.224875450E+000 1.051089096E+001
 -9.000283241E+000 1.025823498E+001
 5.613839626E+000 -2.990339883E-002
 5.672092438E+000 -2.343595028E-002
 5.672092438E+000 4.246553779E-002
 -9.001519203E+000 8.071621895E+000
 -9.001488686E+000 8.124991417E+000
 -9.053431511E+000 8.061396599E+000
 5.672089577E+000 3.976799965E+000
 5.371685982E+000 4.062610149E+000
 5.672089577E+000 3.658988476E+000
 6.411952019E+000 3.213176966E+000
 7.092984676E+000 3.668650627E+000
 6.411771774E+000 2.947646141E+000
 7.448335648E+000 3.617402077E+000
 6.411602497E+000 2.698030233E+000
 -8.362001419E+000 9.963238716E+000
 -7.910492897E+000 1.027864552E+001
 -8.362074852E+000 9.775489807E+000
 -7.684322357E+000 1.022423840E+001
 -8.362144470E+000 9.598741531E+000
 -7.455637932E+000 1.016500854E+001
 -8.362209320E+000 9.432453156E+000
 -7.222213745E+000 1.010022640E+001
 -8.362271309E+000 9.276212692E+000
 -8.362328529E+000 9.129513741E+000
 -6.984199524E+000 1.002973366E+001
 -8.362381935E+000 8.991786957E+000
 -6.741746902E+000 9.953392982E+000
 -8.362433434E+000 8.862519264E+000
 -8.362480164E+000 8.741113663E+000
 -6.495002270E+000 9.871088028E+000
 -8.362524986E+000 8.627169609E+000
 -8.362566948E+000 8.520074844E+000
 -6.243134499E+000 9.782373428E+000
 -8.362606049E+000 8.419654846E+000
 -8.362643242E+000 8.325634003E+000
 -8.362677574E+000 8.237607002E+000
 -5.984416962E+000 9.686420441E+000
 -8.362709999E+000 8.155190468E+000
 -8.362741470E+000 8.075004578E+000
 -8.362772942E+000 7.995839119E+000
 -5.717871189E+000 9.582590103E+000
 -8.362802505E+000 7.919371128E+000
 -8.362831116E+000 7.845507145E+000
 -8.362859726E+000 7.774158955E+000
 -5.442780018E+000 9.470304489E+000
 -8.362886429E+000 7.705240250E+000
 -8.362912178E+000 7.638667583E+000
 -5.158017159E+000 9.348786354E+000
 -4.862003803E+000 9.217012405E+000
 -4.553165913E+000 9.073899269E+000
 8.203829765E+000 -8.905747414E+000
 7.646621704E+000 -9.406644821E+000
 8.203829765E+000 -8.653220177E+000
 7.383034229E+000 -9.373964310E+000
 8.203829765E+000 -8.414382935E+000
 7.127937317E+000 -9.336853027E+000
 8.203829765E+000 -8.187392235E+000
 6.881587982E+000 -9.295913696E+000
 6.644183159E+000 -9.251739502E+000
 8.203829765E+000 -7.970552921E+000
 6.413943768E+000 -9.204498291E+000
 8.203829765E+000 -7.763301373E+000
 8.203829765E+000 -7.563886642E+000
 6.188098431E+000 -9.153977394E+000
 8.203829765E+000 -7.370240211E+000
 5.965753555E+000 -9.100228310E+000
 8.203829765E+000 -7.181651592E+000
 5.747154713E+000 -9.043539047E+000
 8.203829765E+000 -6.997749329E+000
 5.532516956E+000 -8.984206200E+000
 5.322023392E+000 -8.922528267E+000
 8.203829765E+000 -6.815937996E+000
 8.203829765E+000 -6.633852959E+000
 5.115665436E+000 -8.858749390E+000
 8.203829765E+000 -6.451493263E+000
 4.913341045E+000 -8.793078423E+000
 8.203829765E+000 -6.268118382E+000
 4.715084076E+000 -8.725758553E+000
 8.203829765E+000 -6.081185341E+000
 4.520969868E+000 -8.657045364E+000
 4.331053734E+000 -8.587185860E+000
 8.203829765E+000 -5.888787270E+000
 8.203829765E+000 -5.690764427E+000
 4.145368576E+000 -8.516412735E+000
 6.405220509E+000 -6.702466488E+000
 6.348366261E+000 -6.697118282E+000
 3.963890553E+000 -8.444931030E+000
 6.405259609E+000 -6.645090580E+000
 6.405299664E+000 -6.586289883E+000
 6.405341625E+000 -6.524110794E+000
 6.405386448E+000 -6.458358288E+000
 6.405433655E+000 -6.388827801E+000
 6.405483246E+000 -6.315322399E+000
 6.405536175E+000 -6.237883091E+000
 6.405591011E+000 -6.156545162E+000
 6.405649185E+000 -6.071111202E+000
 6.405710220E+000 -5.981374264E+000
 6.405774117E+000 -5.887116909E+000
 6.405841351E+000 -5.788110733E+000
 6.405911922E+000 -5.684114456E+000
 6.405986309E+000 -5.574240208E+000
 8.203829765E+000 -5.486028194E+000
 6.406063080E+000 -5.461237907E+000
 6.292376518E+000 -6.691851139E+000
 3.784285784E+000 -8.371985435E+000
 6.237260818E+000 -6.686666012E+000
 6.183026314E+000 -6.681564331E+000
 6.129680157E+000 -6.676546097E+000
 6.077227592E+000 -6.671611309E+000
 6.025602341E+000 -6.666755199E+000
 5.974519730E+000 -6.661949635E+000
 5.923753262E+000 -6.657173634E+000
 5.873056412E+000 -6.652404785E+000
 5.822083473E+000 -6.647609711E+000
 5.770736694E+000 -6.642779350E+000
 5.719030857E+000 -6.637915134E+000
 5.666979313E+000 -6.633018494E+000
 5.614597321E+000 -6.628090858E+000
 5.561900616E+000 -6.623133659E+000
 5.508904457E+000 -6.618147850E+000
 5.455625057E+000 -6.613135815E+000
 5.401986599E+000 -6.608089924E+000
 5.348033428E+000 -6.603014469E+000
 5.293729782E+000 -6.597906113E+000
 5.231554508E+000 -6.592057228E+000
 5.161727428E+000 -6.585488319E+000
 5.092032909E+000 -6.578931808E+000
 5.022459030E+000 -6.572386742E+000
 4.952984333E+000 -6.565851212E+000
 4.883585930E+000 -6.559322834E+000
 4.814249039E+000 -6.552800179E+000
 4.744976997E+000 -6.546283722E+000
 4.675797462E+000 -6.539775848E+000
 4.611297607E+000 -6.533708096E+000
 4.550152779E+000 -6.527956009E+000
 4.486427307E+000 -6.521961212E+000
 4.419998646E+000 -6.515712261E+000
 3.604020834E+000 -8.296620369E+000
 6.406139851E+000 -5.348484039E+000
 8.203829765E+000 -5.272966385E+000
 6.406216145E+000 -5.235978127E+000
 6.406292439E+000 -5.123718739E+000
 8.203829765E+000 -5.050844193E+000
 6.406368256E+000 -5.011705875E+000
 6.406442642E+000 -4.902096748E+000
 8.203829765E+000 -4.821490288E+000
 6.406515598E+000 -4.795031071E+000
 6.406587601E+000 -4.688509941E+000
 8.203829765E+000 -4.589045525E+000
 6.406659603E+000 -4.582530975E+000
 6.406731129E+000 -4.477090836E+000
 6.406802654E+000 -4.372187614E+000
 8.203829765E+000 -4.355460644E+000
 6.406873226E+000 -4.267817497E+000
 6.406944275E+000 -4.163226604E+000
 8.203829765E+000 -4.120828152E+000
 6.407016277E+000 -4.057547569E+000
 6.407088757E+000 -3.950662613E+000
 8.203829765E+000 -3.885319471E+000
 6.407162189E+000 -3.842557430E+000
 6.407236099E+000 -3.733219147E+000
 8.203829765E+000 -3.649005651E+000
 6.407311440E+000 -3.622633457E+000
 6.407388210E+000 -3.509358168E+000
 8.203829765E+000 -3.412304640E+000
 6.407466412E+000 -3.394543171E+000
 6.407543659E+000 -3.280721903E+000
 8.203829765E+000 -3.175865412E+000
 6.407619953E+000 -3.167885542E+000
 6.407696247E+000 -3.056025267E+000
 6.407771111E+000 -2.945132494E+000
 8.203829765E+000 -2.939915180E+000
 6.407844543E+000 -2.837246418E+000
 6.407916069E+000 -2.732105255E+000
 8.203829765E+000 -2.704441309E+000
 6.407987118E+000 -2.627419233E+000
 6.408057690E+000 -2.523186445E+000
 8.203829765E+000 -2.469426870E+000
 6.408128262E+000 -2.419405222E+000
 6.408198357E+000 -2.316072702E+000
